ID号,用户标识,月,姓名,年龄,职业,年收入,月基本工资,银行账户数,信用卡数,信用卡利率,获得的贷款数量,贷款类型,平均延迟付款天数,平均延迟付款次数,信用卡限额变化率,信用卡查询次数,剩余债务,信用卡使用率,信用年龄,仅还款最低金额,月投资额,付款行为,月余额,评分等级
5896,CUS0x4a24,June,Liv,44,Engineer,15835.495,1107.624583,4,4,5,3,"Auto Loan, Home Equity Loan, and Home Equity Loan",20,20,5.92,0,16.42,37.49473146,27 Years and 9 Months,No,20.47234268,HighspentMediumvaluepayments,309.5825504,
5897,CUS0x9b5a,June,,29,MediaManager,22017.78,1576.815,3,7,11,2,"Credit-Builder Loan, and Payday Loan",12,20,13.49,9,1175.88,27.18602659,26 Years and 0 Months,Yes,92.40255395,LowspentLargevaluepayments,302.4271332,
5898,CUS0x5d94,January,Tom Milese,39,Developer,122978.43,,0,1,9,3,"Home Equity Loan, Student Loan, and Debt Consolidation Loan",14,4,3.33,2,1197.33,43.7817528,27 Years and 10 Months,No,127.5004039,!@9#%8,995.9131597,
5899,CUS0x4e07,April,Dhanya Skariachanw,32,Teacher,14235.88,1012.323333,8,5,24,9,"Not Specified, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, and Debt Consolidation Loan",53,,28.16,11,4633.81,32.08104161,6 Years and 2 Months,Yes,95.37113747,!@9#%8,223.3207551,
5900,CUS0x4b89,July,,22,Lawyer,8996.265,740.68875,4,5,19,2,"Personal Loan, and Home Equity Loan",32,19,16.07,5,2400,40.12982428,15 Years and 3 Months,Yes,99.09404648,!@9#%8,252.6031233,
5901,CUS0xa5b6,February,Ellenr,42,MediaManager,13019.77,863.9808333,7,4,13,1,Not Specified,10,,0.92,3,937.2,23.21037231,25 Years and 9 Months,No,23.03642919,HighspentMediumvaluepayments,307.4561361,
5902,CUS0x4ddc,April,Henryw,45,Doctor,18524.985,1831.74875,0,3,1,3,"Student Loan, Mortgage Loan, and Student Loan",6,,7.21,2,463.93,24.31570612,23 Years and 7 Months,No,,HighspentLargevaluepayments,370.1890975,
5903,CUS0x1799,August,Raymondk,47,Mechanic,17098.88,1555.906667,7,4,9,4,"Debt Consolidation Loan, Payday Loan, Personal Loan, and Payday Loan",13,20,7.14,5,1408.73,38.87421077,26 Years and 4 Months,Yes,122.3672289,LowspentSmallvaluepayments,271.5534171,
5904,CUS0x752f,February,Edwardsu,37,Writer,140948.32,11794.69333,5,6,14,4,"Debt Consolidation Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",10,18,5.29,0,105.66,29.40696543,29 Years and 4 Months,Yes,1286.837229,LowspentSmallvaluepayments,,
5905,CUS0x482d,May,Alwyn Scottv,23,Architect,21488.17,,4,4,7,3,"Home Equity Loan, Credit-Builder Loan, and Student Loan",3,11,2.86,1,553.06,26.63808209,18 Years and 0 Months,No,26.98552489,HighspentMediumvaluepayments,348.7510462,
5906,CUS0x854e,June,Yunj,54,Doctor,98495.8,8133.983333,5,5,14,1,Home Equity Loan,7,6,7.73,7,1362.58,26.57057197,31 Years and 3 Months,Yes,550.3604293,LowspentMediumvaluepayments,482.2746365,
5907,CUS0x9263,January,Foo Yunm,30,Manager,12874752,962.4583333,7,7,19,9,"Not Specified, Credit-Builder Loan, Mortgage Loan, Auto Loan, Payday Loan, Auto Loan, Credit-Builder Loan, Mortgage Loan, and Home Equity Loan",35,21,26.96,10,4496.77,26.62057433,11 Years and 7 Months,Yes,34.64651895,LowspentLargevaluepayments,252.092762,
5908,CUS0xb01f,August,Eva Kuehnenb,22,Lawyer,28560.71,2444.059167,4,7,12,1,Debt Consolidation Loan,2,12,8.79,2,24.57,40.79385343,28 Years and 6 Months,No,10000,HighspentSmallvaluepayments,381.629068,
5909,CUS0x6801,June,,23,Writer,61224.33,,4,5,12,1,Home Equity Loan,29,6,12.65,5,707.43,26.9442057,17 Years and 1 Months,NM,103.9083371,HighspentLargevaluepayments,583.9846026,
5910,CUS0x2b17,July,Padraic Halpind,26,Teacher,34447.49,2723.624167,5,6,4,4,"Not Specified, Debt Consolidation Loan, Not Specified, and Payday Loan",26,7,8.71,5,922.3,28.73299384,30 Years and 8 Months,No,193.4894675,LowspentLargevaluepayments,281.6367134,
5911,CUS0x51c0,March,,32,Mechanic,14834.98,1236.248333,7,5,17,-100,"Auto Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Auto Loan, and Student Loan",32,21,8.52,6,4183.81,41.13644061,,Yes,10000,LowspentSmallvaluepayments,288.2070522,
5912,CUS0x91ed,March,Andrea Shalal-Esaf,42,Doctor,18008.65,,3,4,8,3,"Auto Loan, Not Specified, and Not Specified",21,7,0.71,4,794.29,25.36381504,25 Years and 6 Months,No,199.7193388,LowspentSmallvaluepayments,211.259264,
5913,CUS0x98b3,February,Philipp Halstrickm,27,Mechanic,58508.76,4722.73,6,5,17,4,"Mortgage Loan, Credit-Builder Loan, Not Specified, and Personal Loan",25,15,18.72,6,1048.25,36.75503968,14 Years and 5 Months,Yes,394.6851188,LowspentSmallvaluepayments,203.3888593,
5914,CUS0x7d8e,June,,49,MediaManager,22354.3,1740.858333,0,5,9,4,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, and Credit-Builder Loan",5,6,5.29,2,1010.56,26.27009453,21 Years and 1 Months,No,34.59328596,HighspentMediumvaluepayments,343.2033844,
5915,CUS0x5502,March,Carewa,22,Architect,167067.08,13909.25667,2,3,2,1,Debt Consolidation Loan,11,1,8.23,4,753.58,39.31173871,27 Years and 6 Months,NM,553.8829438,HighspentMediumvaluepayments,971.5318929,
5916,CUS0x529b,July,,32,Developer,43900.02,3548.335,8,8,30,4,"Student Loan, Home Equity Loan, Payday Loan, and Home Equity Loan",15,16,17.4,15,2597.2,24.03778434,15 Years and 11 Months,Yes,72.22179758,HighspentMediumvaluepayments,421.0920944,
5917,CUS0x22c1,January,Vladimir Soldatkinu,34,MediaManager,108115.05,9022.5875,6,5,18,3,"Debt Consolidation Loan, Auto Loan, and Debt Consolidation Loan",27,16,1.27,0,1149.16,31.68831432,25 Years and 2 Months,Yes,335.4218394,LowspentSmallvaluepayments,650.26064,
5918,CUS0x98d4,June,Barkinl,32,Manager,157814.32,13087.19333,4,5,6,1,Student Loan,7,10,8.99,4,411.89,25.98551594,32 Years and 8 Months,No,1233.687878,LowspentMediumvaluepayments,241.5382411,
5919,CUS0xc442,January,Sophie Sassardg,26,Musician,75044.98,5967.748333,0,1,2,2,"Personal Loan, and Home Equity Loan",9,10,7.49,2,933.23,34.64544136,28 Years and 5 Months,No,503.4875622,LowspentLargevaluepayments,294.9757331,
5920,CUS0x4aaa,July,,42,Architect,140014.36,11662.86333,3,7,18,4,"Home Equity Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",27,9,3.9,3,1151.7,31.6712892,17 Years and 7 Months,No,572.3308455,LowspentMediumvaluepayments,525.3350914,
5921,CUS0x2f04,May,Nickq,42,Doctor,38239.44,3485.62,0,3,2,1,Student Loan,10,11,8.95,0,1156.81,37.92670229,22 Years and 9 Months,No,81.62349677,HighspentLargevaluepayments,486.7350556,
5922,CUS0x918d,April,,31,Developer,17025.51,1137.7925,0,3,4,2,"Credit-Builder Loan, and Debt Consolidation Loan",6,9,3.02,9,42.85,26.1494168,17 Years and 6 Months,No,47.0686704,LowspentSmallvaluepayments,336.6256639,
5923,CUS0x5ed2,August,,22,Engineer,9968.5,1123.708333,8,6,31,6,"Personal Loan, Not Specified, Home Equity Loan, Not Specified, Not Specified, and Payday Loan",27,24,1.38,6,1756.54,29.25188588,20 Years and 2 Months,Yes,10000,LowspentSmallvaluepayments,301.4041393,
5924,CUS0xbfef,May,Carrieb,47,MediaManager,179078.28,15115.19,2,4,2,4,"Payday Loan, Mortgage Loan, Mortgage Loan, and Personal Loan",7,10,5.26,7,723.9,30.39346984,31 Years and 2 Months,No,460.081781,HighspentMediumvaluepayments,716.0540872,
5925,CUS0xba96,February,Jonathanv,38,Entrepreneur,20378.795,1428.232917,3,5,2,4,"Debt Consolidation Loan, Credit-Builder Loan, Not Specified, and Payday Loan",2,3,0.85,2,1438.9,32.22740808,15 Years and 8 Months,No,160.3133905,LowspentSmallvaluepayments,222.4140457,
5926,CUS0xb658,April,Eddiec,54,Lawyer,44083.28,3703.606667,1,4,9,3,"Mortgage Loan, Payday Loan, and Credit-Builder Loan",5,4,3.45,1,616.74,30.56390667,20 Years and 8 Months,No,95.36697201,HighspentLargevaluepayments,438.9838618,
5927,CUS0xae6c,May,MacInnisy,30,Accountant,8576.98,665.7483333,7,9,17,-100,"Personal Loan, Auto Loan, Not Specified, Home Equity Loan, Payday Loan, Auto Loan, and Not Specified",44,17,3.15,12,3650.06,31.40655888,4 Years and 2 Months,Yes,37.69052257,LowspentMediumvaluepayments,269.2163069,
5928,CUS0xc55b,August,,38,Architect,52499.16,4244.93,7,5,17,8,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Personal Loan",57,18,2.21,10,1441.5,40.56755782,7 Years and 3 Months,Yes,45.83887054,HighspentLargevaluepayments,329.3856364,
5929,CUS0x8c3,January,Clairet,24,Journalist,16477.55,1226.129167,9,7,24,-100,"Mortgage Loan, Personal Loan, Not Specified, Payday Loan, Home Equity Loan, Not Specified, and Student Loan",23,25,24.14,8,3503.1,36.10152929,3 Years and 2 Months,NM,82.92869281,LowspentSmallvaluepayments,276.2461147,
5930,CUS0xb725,March,Schnurra,33,Lawyer,28206.96,,7,7,25,7,"Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, Home Equity Loan, and Personal Loan",51,18,8.74,12,1784.66,39.13988454,14 Years and 1 Months,Yes,233.9712638,LowspentMediumvaluepayments,140.352937,
5931,CUS0x13b0,February,Doug Palmerl,33,Entrepreneur,73417.48,6001.123333,7,4,20,4,"Auto Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan",33,19,14.53,4,2402.05,26.25805097,11 Years and 5 Months,Yes,71.61306892,HighspentMediumvaluepayments,614.786208,
5932,CUS0x218e,April,Richardu,14,Accountant,14428.91,1029.409167,6,8,28,5,"Not Specified, Mortgage Loan, Auto Loan, Not Specified, and Credit-Builder Loan",53,24,1.5,12,1726.92,25.96857557,17 Years and 0 Months,Yes,133.8867422,LowspentSmallvaluepayments,219.2927623,
5933,CUS0x2004,July,Henning Gloysteinb,27,Entrepreneur,73420.92,,4,5,8,2,"Personal Loan, and Not Specified",2,,10.35,2,278.08,30.69700811,30 Years and 11 Months,NM,149.2397093,HighspentSmallvaluepayments,677.0569072,
5934,CUS0x6ca6,February,Brett Wolfb,24,Writer,15964.31,1229.359167,10,5,22,5,"Mortgage Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Home Equity Loan",47,20,21.73,10,4375.21,24.65285045,4 Years and 2 Months,Yes,24.82951952,!@9#%8,294.0819716,
5935,CUS0x17c3,July,Peter Lauriav,22,Writer,144423.72,11953.31,2,7,1,3,"Not Specified, Personal Loan, and Mortgage Loan",12,14,10.6,9,1255.59,28.99230791,23 Years and 2 Months,No,266.2413636,HighspentMediumvaluepayments,884.2064728,
5936,CUS0xa116,January,Jasong,27,Journalist,18247.18,1396.598333,1042,5,29,5,"Mortgage Loan, Home Equity Loan, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",23,16,16.53,10,2536.58,37.27118554,2 Years and 3 Months,Yes,,LowspentSmallvaluepayments,322.053852,
5937,CUS0xb0f7,March,Lionelx,56,Musician,30678.73,2615.560833,8,4,11,-100,"Personal Loan, Home Equity Loan, and Auto Loan",17,13,1.84,3,1484.42,37.12392733,17 Years and 10 Months,Yes,65.00747844,!@9#%8,397.2107723,
5938,CUS0x4eb6,June,Leahi,45,,134563.36,11153.61333,6,7,10,4,"Student Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",30,18,15.62,7,402.25,36.79795519,17 Years and 7 Months,Yes,657.7398349,LowspentLargevaluepayments,371.2899577,
5939,CUS0x5292,March,Gellerp,44,,88245.74,7424.811667,1,5,5,1,Payday Loan,0,12,3.89,1,1454.59,40.88060753,30 Years and 5 Months,No,657.9075377,LowspentMediumvaluepayments,312.1321005,
5940,CUS0x3f82,May,Gardnerh,18,Mechanic,8409.98,553.8316667,3,7,18,2,"Personal Loan, and Mortgage Loan",10,19,19.45,8,910.12,33.57068479,9 Years and 2 Months,Yes,60.85797055,LowspentSmallvaluepayments,270.8837943,
5941,CUS0xc600,July,,36,MediaManager,16192.1,1284.341667,9,9,30,9,"Mortgage Loan, Not Specified, Personal Loan, Mortgage Loan, Auto Loan, Not Specified, Not Specified, Payday Loan, and Auto Loan",55,18,5.63,12,1860.55,23.87766272,8 Years and 2 Months,Yes,50.6291824,!@9#%8,303.1469755,
5942,CUS0x22e3,June,Chang-Ranq,17,Mechanic,41516.64,3368.72,8,8,17,5,"Home Equity Loan, Not Specified, Payday Loan, Auto Loan, and Personal Loan",55,17,11.35,11,1597.61,25.44406844,20 Years and 3 Months,Yes,35.60277046,HighspentLargevaluepayments,398.9527463,
5943,CUS0x6c67,June,Alexe,22,,19071.34,1690.258936,8,5,17,2,"Auto Loan, and Credit-Builder Loan",30,19,10.17,4,118.72,29.94407875,,No,49.79924417,HighspentMediumvaluepayments,362.4764262,
5944,CUS0x1550,June,Scuffhamm,38,Musician,48996.08,3799.006667,5,7,12,4,"Personal Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",27,16,13.31,1,285.29,38.90305638,18 Years and 1 Months,Yes,66.67840546,!@9#%8,417.5385692,
5945,CUS0x6d1e,April,Steveu,43,Mechanic,16144.57,,6,6,27,5,"Personal Loan, Personal Loan, Payday Loan, Student Loan, and Payday Loan",36,22,8.65,11,1496.51,23.26524071,17 Years and 11 Months,Yes,82.67482315,LowspentSmallvaluepayments,301.0554525,
5946,CUS0x1d64,February,Estellet,26,Teacher,73627.68,6280.64,6,6,19,2,"Debt Consolidation Loan, and Personal Loan",16,14,16.71,4,946.92,34.71633879,25 Years and 8 Months,Yes,291.0083794,LowspentSmallvaluepayments,559.9563266,
5947,CUS0x853d,June,Nigel Daviesf,41,Lawyer,20028.04,1728.003333,4,5,8,2,"Student Loan, and Not Specified",28,19,8.85,7,528.22,40.01515017,,Yes,53.30383193,HighspentMediumvaluepayments,342.8833577,
5948,CUS0x4fb5,June,Kimt,45,Writer,15371.47,986.9558333,9,10,27,4,"Credit-Builder Loan, Home Equity Loan, Mortgage Loan, and Student Loan",35,10,9.6,13,1582.34,34.64749433,5 Years and 10 Months,Yes,51.51443902,LowspentSmallvaluepayments,293.9670931,
5949,CUS0xb807,August,Jedh,38,Writer,10265.86,,6,8,21,2,"Not Specified, and Debt Consolidation Loan",19,18,7.22,8,2221.93,24.00021435,7 Years and 3 Months,Yes,26.60571359,LowspentSmallvaluepayments,327.5873491,
5950,CUS0x9754,January,Seetharamank,53,Manager,129204.92,10508.07667,5,6,12,4,"Personal Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",5,17,1.54,1,1075.37,29.64304442,23 Years and 11 Months,Yes,10000,LowspentSmallvaluepayments,184.6599608,
5951,CUS0x4c34,June,Melaniez,45,Entrepreneur,31896.42,2417.035,3,5,4,1,Payday Loan,10,7,5.91,8,1177.43,37.88903344,25 Years and 8 Months,NM,117.4738823,LowspentLargevaluepayments,371.4298399,
5952,CUS0x279f,May,Aditya Suharmokoa,44,Accountant,88968.9,7176.075,4,3,15,4,"Student Loan, Not Specified, Mortgage Loan, and Auto Loan",21,13,16.93,8,375.83,20.8309456,19 Years and 5 Months,Yes,892.0764212,LowspentSmallvaluepayments,,
5953,CUS0x575a,February,Bulle,43,Writer,34774.65,2925.8875,6,4,17,5,"Auto Loan, Payday Loan, Auto Loan, Debt Consolidation Loan, and Personal Loan",16,13,15.02,4,887.48,29.43676651,15 Years and 2 Months,Yes,125.6443274,LowspentSmallvaluepayments,378.535697,
5954,CUS0x6079,March,Berginn,25,Writer,23393201,458.67125,10,9,33,3,"Student Loan, Personal Loan, and Mortgage Loan",28,19,17.81,6,1991.85,26.75547353,6 Years and 7 Months,NM,31.9003361,HighspentSmallvaluepayments,263.229047,
5955,CUS0x164a,March,Alistairj,40,Entrepreneur,80756.36,6937.696667,5,3,7,3,"Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",0,,6.38,3,1356.82,31.25290108,29 Years and 0 Months,No,167.8067938,HighspentLargevaluepayments,576.7916999,
5956,CUS0x4f28,July,Anthony Deutscht,37,Developer,57293.49,4610.4575,8,7,34,7,"Student Loan, Personal Loan, Auto Loan, Auto Loan, Student Loan, Auto Loan, and Not Specified",38,19,7.83,8,1970.44,37.02025696,7 Years and 9 Months,Yes,177.0693027,LowspentSmallvaluepayments,264.364592,
5957,CUS0xa664,April,Moonf,56,Architect,35940.94,2718.078333,5,3,11,1,Student Loan,6,8,9.86,1871,237.26,38.59859133,30 Years and 2 Months,No,61.39889186,HighspentLargevaluepayments,432.565946,
5958,CUS0x2ef8,July,Dan Levineg,25,Engineer,17682.71,,6,4,14,2,"Home Equity Loan, and Home Equity Loan",26,10,9.66,4,1494,25.73880408,,Yes,103.6960105,LowspentSmallvaluepayments,322.6612906,
5959,CUS0x884a,January,Margaretk,31,Teacher,36707.7,3052.975,5,5,19,5,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",15,20,10.03,7,1867.79,28.18067391,11 Years and 4 Months,NM,301.0027054,!@9#%8,163.65866,
5960,CUS0xc48c,July,Roumeliotisl,55,,33720.51,2678.0425,7,4,16,2,"Home Equity Loan, and Personal Loan",18,19,9.47,3,583.96,36.34517244,32 Years and 10 Months,NM,180.7810507,LowspentSmallvaluepayments,333.4090022,
5961,CUS0x583b,May,Shalal-Esat,28,Manager,32853.95,,2,3,2,1,Auto Loan,12,8,10.73,3,1044.27,36.295338,30 Years and 9 Months,No,255.6818915,LowspentSmallvaluepayments,296.421634,
5962,CUS0x660d,January,Guernigou Danielr,34,Teacher,34514.51,3067.209167,4,6,9,4,"Not Specified, Mortgage Loan, Credit-Builder Loan, and Student Loan",29,10,7.25,3,841.46,28.0458643,17 Years and 5 Months,Yes,284.0243832,LowspentSmallvaluepayments,210.2339506,
5963,CUS0x112f,February,Ju-minv,20,Mechanic,75506.42,6050.201667,1,4,5,1,Auto Loan,1,-1,3.44,2,1069.19,27.23781995,,No,52.60419327,HighspentLargevaluepayments,731.5123302,
5964,CUS0x45aa,February,,23,Entrepreneur,39909.36,3393.78,3,7,29,5,"Payday Loan, Not Specified, Not Specified, Payday Loan, and Auto Loan",16,14,15.67,6,2094.03,32.31315181,16 Years and 9 Months,NM,140.7512042,HighspentMediumvaluepayments,307.5436422,
5965,CUS0x7cc7,June,Braden Reddallg,41,Doctor,54052.82,4777.401667,4,6,11,3,"Mortgage Loan, Home Equity Loan, and Mortgage Loan",11,16,19.75,4,281.77,25.54178517,26 Years and 2 Months,Yes,316.6094993,HighspentSmallvaluepayments,290.2872779,
5966,CUS0x5c87,March,Lisaz,39,Developer,76395.28,,9,8,30,5,"Credit-Builder Loan, Not Specified, Home Equity Loan, Home Equity Loan, and Mortgage Loan",21,20,22.94,10,3026.97,34.30779257,,Yes,127.9152407,HighspentSmallvaluepayments,530.7424796,
5967,CUS0x9d87,April,Kate Holtonc,15,Accountant,41200.26,3516.355,8,9,31,7,"Debt Consolidation Loan, Personal Loan, Payday Loan, Home Equity Loan, Not Specified, Not Specified, and Home Equity Loan",56,21,9.22,6,2743.13,38.49512926,14 Years and 4 Months,Yes,222.0848516,LowspentSmallvaluepayments,287.8647445,
5968,CUS0x2a11,August,Bullg,25,Lawyer,167787.16,13952.26333,5,4,10,3,"Personal Loan, Not Specified, and Not Specified",3,0,8.56,1,1357.9,28.63827381,16 Years and 4 Months,No,275.0778575,HighspentLargevaluepayments,946.5764381,
5969,CUS0xa463,January,Gerryv,18,Engineer,172085.28,,4,4,1,3,"Debt Consolidation Loan, Not Specified, and Home Equity Loan",9,5,11.6,0,956.27,37.59621146,28 Years and 9 Months,No,356.5208718,HighspentLargevaluepayments,1059.029436,
5970,CUS0x753c,February,Vizcainoa,45,Mechanic,34081.78,3076.148333,6,6,30,8,"Payday Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Student Loan, Credit-Builder Loan, and Student Loan",60,16,24.91,7,2612.33,27.75493375,7 Years and 6 Months,Yes,37.16589418,HighspentMediumvaluepayments,293.6671348,
5971,CUS0x242e,January,Deepa Seetharamanm,43,Teacher,19656.51,,7,5,4832,4,"Personal Loan, Payday Loan, Credit-Builder Loan, and Mortgage Loan",7,,16.89,7,786.15,25.98766272,10 Years and 7 Months,Yes,70.41142783,HighspentSmallvaluepayments,308.1037321,
5972,CUS0xbd9f,April,,48,Accountant,88027.62,7229.635,0,3,3,3,"Auto Loan, Personal Loan, and Student Loan",8,3,13.94,0,264.38,40.25096719,15 Years and 6 Months,No,185.6577657,HighspentLargevaluepayments,620.0318816,
5973,CUS0xa806,July,Wakip,15,Musician,35733.63,2883.8025,5,3,11,6,"Personal Loan, Payday Loan, Not Specified, Personal Loan, Personal Loan, and Mortgage Loan",11,19,11.78,4,781.34,36.09855804,8 Years and 7 Months,Yes,40.3239971,HighspentMediumvaluepayments,401.4543686,
5974,CUS0x756e,March,,41,Mechanic,8128.965,688.41375,8,485,18,6,"Credit-Builder Loan, Home Equity Loan, Not Specified, Mortgage Loan, Home Equity Loan, and Student Loan",32,17,9.63,11,1973,25.32631602,8 Years and 9 Months,NM,48.13955569,LowspentSmallvaluepayments,277.6879129,
5975,CUS0xa21c,January,,45,Mechanic,8068.86,774.405,9,10,32,5,"Not Specified, Not Specified, Home Equity Loan, Student Loan, and Payday Loan",33,15,4.43,11,3984.41,34.96427317,6 Years and 2 Months,Yes,10000,HighspentMediumvaluepayments,290.1500678,
5976,CUS0xa146,August,"""Martinf",23,,22934.45,,5,6,17,3,"Not Specified, Not Specified, and Student Loan",6,19,7.45,13,829.3,28.42726402,10 Years and 6 Months,Yes,34.50109938,HighspentSmallvaluepayments,356.4947114,
5977,CUS0x8f9e,July,Vaughanw,37,Entrepreneur,20426.38,1653.198333,1,1391,11,4,"Credit-Builder Loan, Payday Loan, Personal Loan, and Payday Loan",0,1,-2.55,1,622.66,24.67357729,32 Years and 3 Months,No,40.69700625,HighspentMediumvaluepayments,329.9833333,
5978,CUS0x40df,February,,20,Musician,64536.99,5639.0825,6,5,15,4,"Auto Loan, Auto Loan, Home Equity Loan, and Student Loan",16,17,4.72,4,1441.12,34.77032562,25 Years and 9 Months,NM,164.324012,HighspentMediumvaluepayments,439.5682222,
5979,CUS0x350e,August,Grantr,43,Mechanic,106154.46,8961.205,1,2,10,1,Not Specified,11,1,5.38,2,386.42,35.60255559,23 Years and 5 Months,No,525.8216748,LowspentMediumvaluepayments,602.5088266,
5980,CUS0x3731,June,Sudip Kar-Guptah,35,Accountant,70137.8,5901.816667,2,5,9,1,Not Specified,20,9,0.99,4,335.1,38.8791488,31 Years and 1 Months,No,88.89305527,HighspentMediumvaluepayments,703.04294,
5981,CUS0x89ab,May,Jan Harveyt,16,MediaManager,105910.08,8876.84,6,5,18,3,"Auto Loan, Student Loan, and Debt Consolidation Loan",22,14,9.67,5,1300.88,30.04432085,,Yes,231.2773522,HighspentMediumvaluepayments,664.6122718,
5982,CUS0xe32,June,Connore,44,Doctor,86902.59,7005.8825,5,4,12,4,"Payday Loan, Student Loan, Home Equity Loan, and Payday Loan",18,9,7.85,4,746.14,28.27876204,8 Years and 2 Months,Yes,63.08997726,HighspentLargevaluepayments,706.8494556,
5983,CUS0x4c1e,August,rag,35,Developer,16154.8,1443.233333,4,3,8,2,"Credit-Builder Loan, and Debt Consolidation Loan",24,16,17.36,6,275.06,37.07942516,8 Years and 2 Months,Yes,14.23024081,HighspentLargevaluepayments,345.6308983,
